Frequency (Hz)	Level (dB)
2293.286133	-62.656010
2298.669434	-62.451832
2304.052734	-62.500950
2309.436035	-62.357048
2314.819336	-62.117802
2320.202637	-61.643082
2325.585938	-61.437889
2330.969238	-61.459057
2336.352539	-61.775318
2341.735840	-62.088978
2347.119141	-62.372276
2352.502441	-62.617725
2357.885742	-62.850349
2363.269043	-63.503571
2368.652344	-63.409710
2374.035645	-64.150558
2379.418945	-64.211998
2384.802246	-63.765713
2390.185547	-63.864674
2395.568848	-64.429672
2400.952148	-64.901176
2406.335449	-63.717945
2411.718750	-63.630363
2417.102051	-63.800159
2422.485352	-63.874481
2427.868652	-64.196167
2433.251953	-63.909248
2438.635254	-64.412125
2444.018555	-64.755623
2449.401855	-65.278191
2454.785156	-65.380798
2460.168457	-65.781212
2465.551758	-65.813011
2470.935059	-65.620537
2476.318359	-65.807640
2481.701660	-65.682114
2487.084961	-65.443138
2492.468262	-65.600021
2497.851562	-65.718941
2503.234863	-66.111206
2508.618164	-65.892288
2514.001465	-66.173729
2519.384766	-66.475800
2524.768066	-66.721321
2530.151367	-66.460518
2535.534668	-66.276497
2540.917969	-66.348328
2546.301270	-64.773026
2551.684570	-64.814392
2557.067871	-65.307617
2562.451172	-65.429703
2567.834473	-65.297218
2573.217773	-65.617683
2578.601074	-66.262405
2583.984375	-66.592987
2589.367676	-67.482002
2594.750977	-67.744797
2600.134277	-68.341927
2605.517578	-68.025749
2610.900879	-68.306480
2616.284180	-68.346092
2621.667480	-68.855179
2627.050781	-69.197716
2632.434082	-69.621910
2637.817383	-70.105827
2643.200684	-70.277252
2648.583984	-69.498489
2653.967285	-70.048096
2659.350586	-69.971077
2664.733887	-69.690590
2670.117188	-69.482582
2675.500488	-69.005379
2680.883789	-69.376869
2686.267090	-69.407120
2691.650391	-69.254189
2697.033691	-69.781822
2702.416992	-69.316841
2707.800293	-69.796677
2713.183594	-70.315079
2718.566895	-70.358635
2723.950195	-69.761436
2729.333496	-69.584816
2734.716797	-69.507896
2740.100098	-68.726669
2745.483398	-68.424149
2750.866699	-68.506874
2756.250000	-68.234726
2761.633301	-67.851685
2767.016602	-67.878769
2772.399902	-68.466454
2777.783203	-68.565956
2783.166504	-68.520020
2788.549805	-68.373566
2793.933105	-68.137001
2799.316406	-68.210556
2804.699707	-67.852089
2810.083008	-68.288498
2815.466309	-68.261604
2820.849609	-67.817436
2826.232910	-67.642860
