Frequency (Hz)	Level (dB)
4683.471680	-97.398758
4688.854980	-97.622284
4694.238281	-97.613968
4699.621582	-98.590942
4705.004883	-97.763641
4710.388184	-98.311409
4715.771484	-98.535049
4721.154785	-98.388763
4726.538086	-98.190323
4731.921387	-98.619316
4737.304688	-98.458618
4742.687988	-97.073708
4748.071289	-97.751144
4753.454590	-97.694252
4758.837891	-98.027336
4764.221191	-98.213470
4769.604492	-98.217072
4774.987793	-98.298584
4780.371094	-98.159302
4785.754395	-97.905632
4791.137695	-98.304192
4796.520996	-98.403175
4801.904297	-98.358429
4807.287598	-98.446175
4812.670898	-97.710297
4818.054199	-97.430183
4823.437500	-97.684685
4828.820801	-98.749069
4834.204102	-99.405495
4839.587402	-99.550972
4844.970703	-98.319199
4850.354004	-97.841133
4855.737305	-97.661415
4861.120605	-98.729683
4866.503906	-98.445473
4871.887207	-98.352631
4877.270508	-96.986923
4882.653809	-97.039253
4888.037109	-97.507278
4893.420410	-97.546143
4898.803711	-98.307213
4904.187012	-98.413269
4909.570312	-98.662605
4914.953613	-99.064522
4920.336914	-98.837769
4925.720215	-97.918892
4931.103516	-97.272026
4936.486816	-97.972839
4941.870117	-98.505257
4947.253418	-99.064346
4952.636719	-99.005127
4958.020020	-98.295692
4963.403320	-97.992325
4968.786621	-97.894402
4974.169922	-97.663536
4979.553223	-98.715050
4984.936523	-99.051300
4990.319824	-98.732460
4995.703125	-98.230179
5001.086426	-97.645187
5006.469727	-97.585526
5011.853027	-98.469917
5017.236328	-98.941154
5022.619629	-99.254219
5028.002930	-99.321251
5033.386230	-98.209244
5038.769531	-97.697327
5044.152832	-98.335579
5049.536133	-98.860229
5054.919434	-98.483475
5060.302734	-98.012383
5065.686035	-97.421303
5071.069336	-97.506241
5076.452637	-95.994873
5081.835938	-91.512604
5087.219238	-95.235031
5092.602539	-98.918167
5097.985840	-97.981285
5103.369141	-97.911011
5108.752441	-97.890450
5114.135742	-98.042458
5119.519043	-98.349098
5124.902344	-99.198410
5130.285645	-99.335648
5135.668945	-98.251656
5141.052246	-98.187012
5146.435547	-98.050308
5151.818848	-97.844597
5157.202148	-97.836670
5162.585449	-98.535217
5167.968750	-98.498985
5173.352051	-98.609192
5178.735352	-97.264793
5184.118652	-97.562012
5189.501953	-98.163849
5194.885254	-98.495667
5200.268555	-98.675751
5205.651855	-99.181877
5211.035156	-98.198112
5216.418457	-97.861671
5221.801758	-97.706718
5227.185059	-98.178329
5232.568359	-99.113235
5237.951660	-99.262222
5243.334961	-98.514862
5248.718262	-98.328880
5254.101562	-97.883766
5259.484863	-98.435814
5264.868164	-99.066772
5270.251465	-99.078735
5275.634766	-99.473953
5281.018066	-98.751984
5286.401367	-97.419823
5291.784668	-98.024529
5297.167969	-98.551628
5302.551270	-98.621109
5307.934570	-98.905624
5313.317871	-98.688560
5318.701172	-99.060028
5324.084473	-99.314972
5329.467773	-98.756729
5334.851074	-98.657829
5340.234375	-99.226608
5345.617676	-98.400932
5351.000977	-98.979469
5356.384277	-99.206993
5361.767578	-98.912613
5367.150879	-98.749153
5372.534180	-99.041031
5377.917480	-99.179855
5383.300781	-98.870430
5388.684082	-98.743385
5394.067383	-98.616135
5399.450684	-98.230675
5404.833984	-98.188019
5410.217285	-98.972954
5415.600586	-99.221313
5420.983887	-99.022125
5426.367188	-99.022552
5431.750488	-99.092941
5437.133789	-98.520958
5442.517090	-99.275467
5447.900391	-99.707085
5453.283691	-99.411530
5458.666992	-99.410400
5464.050293	-98.784592
5469.433594	-99.285065
5474.816895	-99.162582
5480.200195	-99.732224
5485.583496	-95.580612
5490.966797	-93.874840
5496.350098	-98.757408
5501.733398	-98.869858
5507.116699	-98.569656
5512.500000	-98.212608
5517.883301	-98.375381
5523.266602	-98.447586
5528.649902	-98.315575
5534.033203	-99.200623
5539.416504	-99.882515
5544.799805	-98.875786
5550.183105	-98.793785
5555.566406	-98.472015
5560.949707	-98.802917
5566.333008	-98.652908
5571.716309	-98.018570
5577.099609	-99.023048
5582.482910	-99.044296
5587.866211	-98.015083
5593.249512	-98.264618
5598.632812	-98.521095
5604.016113	-98.549347
5609.399414	-98.671623
5614.782715	-99.111656
5620.166016	-98.369644
5625.549316	-98.633270
5630.932617	-98.973045
5636.315918	-98.322433
5641.699219	-99.237106
5647.082520	-99.251900
5652.465820	-99.146362
5657.849121	-98.954247
5663.232422	-98.633904
5668.615723	-97.910583
5673.999023	-98.601700
5679.382324	-99.303192
5684.765625	-99.357979
5690.148926	-94.202972
5695.532227	-94.419907
5700.915527	-98.807755
5706.298828	-98.610619
5711.682129	-98.846382
5717.065430	-98.949547
5722.448730	-99.625969
5727.832031	-99.752312
5733.215332	-98.913788
5738.598633	-98.342484
5743.981934	-98.339989
5749.365234	-98.432701
5754.748535	-98.665779
5760.131836	-99.193199
5765.515137	-98.991241
5770.898438	-99.053314
5776.281738	-99.112679
5781.665039	-98.893715
5787.048340	-99.295616
5792.431641	-99.417015
5797.814941	-99.596024
5803.198242	-99.256889
5808.581543	-99.387474
5813.964844	-98.740021
5819.348145	-98.620644
5824.731445	-99.005905
5830.114746	-98.918678
5835.498047	-99.143326
5840.881348	-98.820969
5846.264648	-99.343338
5851.647949	-99.901726
5857.031250	-99.205360
