Frequency (Hz)	Level (dB)
2449.401855	-80.279083
2454.785156	-80.784241
2460.168457	-80.889748
2465.551758	-80.448578
2470.935059	-80.055298
2476.318359	-80.116325
2481.701660	-79.815094
2487.084961	-80.001793
2492.468262	-80.351387
2497.851562	-80.321281
2503.234863	-80.278641
2508.618164	-80.627403
2514.001465	-80.614044
2519.384766	-79.795486
2524.768066	-79.750809
2530.151367	-80.628517
2535.534668	-81.077751
2540.917969	-81.070320
2546.301270	-80.742424
2551.684570	-81.017380
2557.067871	-81.655197
2562.451172	-81.376823
2567.834473	-81.936333
2573.217773	-82.934532
2578.601074	-82.316040
2583.984375	-82.060043
2589.367676	-81.625900
2594.750977	-81.627800
2600.134277	-82.343834
2605.517578	-82.643631
2610.900879	-83.426926
2616.284180	-83.228836
2621.667480	-82.997749
2627.050781	-83.619095
2632.434082	-83.229034
2637.817383	-82.743095
2643.200684	-82.249634
2648.583984	-82.343948
2653.967285	-82.739227
2659.350586	-82.623764
2664.733887	-82.615868
2670.117188	-83.173805
2675.500488	-83.280190
2680.883789	-84.049835
2686.267090	-84.196625
2691.650391	-83.392929
2697.033691	-83.242058
2702.416992	-82.653458
2707.800293	-82.500305
2713.183594	-83.470024
2718.566895	-84.255638
2723.950195	-84.878975
2729.333496	-85.189651
2734.716797	-85.140961
2740.100098	-84.541344
2745.483398	-84.002281
2750.866699	-83.655487
2756.250000	-83.660461
2761.633301	-84.008011
2767.016602	-84.141785
2772.399902	-84.375031
2777.783203	-84.443588
2783.166504	-84.781624
2788.549805	-85.394226
2793.933105	-85.682022
2799.316406	-84.328835
2804.699707	-84.738075
2810.083008	-84.908127
2815.466309	-84.538147
2820.849609	-83.766144
2826.232910	-83.542648
2831.616211	-84.085892
2836.999512	-85.884315
2842.382812	-86.133423
2847.766113	-86.169937
2853.149414	-86.913795
2858.532715	-87.557625
2863.916016	-86.938057
2869.299316	-85.990074
2874.682617	-85.439735
2880.065918	-84.412430
2885.449219	-83.770943
2890.832520	-83.154724
2896.215820	-82.979668
2901.599121	-83.111847
2906.982422	-82.965996
2912.365723	-83.228798
2917.749023	-82.727982
2923.132324	-84.058029
2928.515625	-84.873032
2933.898926	-85.483498
2939.282227	-85.394630
2944.665527	-83.478676
2950.048828	-83.029083
2955.432129	-84.917915
2960.815430	-85.957123
2966.198730	-86.317390
2971.582031	-86.105865
2976.965332	-85.500069
2982.348633	-85.302116
2987.731934	-85.724396
2993.115234	-86.283745
2998.498535	-86.952721
3003.881836	-87.759323
3009.265137	-88.493065
3014.648438	-88.865250
3020.031738	-88.005524
3025.415039	-88.269478
3030.798340	-87.966454
3036.181641	-88.017464
3041.564941	-88.073532
3046.948242	-88.675346
3052.331543	-89.006561
3057.714844	-87.697853
3063.098145	-87.000847
3068.481445	-86.633896
3073.864746	-86.408333
3079.248047	-86.196281
3084.631348	-86.337547
3090.014648	-85.914200
3095.397949	-85.653664
3100.781250	-85.301758
3106.164551	-85.074928
3111.547852	-85.164238
3116.931152	-85.838135
3122.314453	-85.601830
3127.697754	-86.110458
3133.081055	-86.452713
3138.464355	-86.723534
3143.847656	-86.910118
