Frequency (Hz)	Level (dB)
2110.253906	-79.313484
2115.637207	-79.616318
2121.020508	-80.271797
2126.403809	-80.517021
2131.787109	-81.359909
2137.170410	-82.086449
2142.553711	-81.719933
2147.937012	-81.674454
2153.320312	-81.479248
2158.703613	-81.183876
2164.086914	-80.342224
2169.470215	-80.795197
2174.853516	-80.825043
2180.236816	-81.097099
2185.620117	-81.584900
2191.003418	-81.462013
2196.386719	-81.767540
2201.770020	-82.322662
2207.153320	-81.948387
2212.536621	-81.711021
2217.919922	-81.573151
2223.303223	-81.352348
2228.686523	-81.366241
2234.069824	-81.873260
2239.453125	-80.893822
2244.836426	-80.427002
2250.219727	-79.506813
2255.603027	-78.634888
2260.986328	-78.446854
2266.369629	-78.763596
2271.752930	-78.878212
2277.136230	-78.300278
2282.519531	-77.854912
2287.902832	-77.613785
2293.286133	-77.693336
2298.669434	-77.684181
2304.052734	-77.821472
2309.436035	-78.246414
2314.819336	-78.156052
2320.202637	-78.526443
2325.585938	-79.807541
2330.969238	-80.345749
2336.352539	-80.959915
2341.735840	-81.987595
2347.119141	-82.793503
2352.502441	-81.847595
2357.885742	-81.106720
2363.269043	-81.076622
2368.652344	-80.490616
2374.035645	-79.699440
2379.418945	-79.362869
2384.802246	-79.287552
2390.185547	-78.162025
2395.568848	-78.074821
2400.952148	-78.617607
2406.335449	-78.928391
2411.718750	-78.780060
2417.102051	-78.135414
2422.485352	-79.094688
2427.868652	-79.739586
2433.251953	-81.191040
2438.635254	-82.123428
2444.018555	-81.929733
2449.401855	-80.686279
2454.785156	-79.647415
2460.168457	-79.185677
2465.551758	-79.083435
2470.935059	-79.186897
2476.318359	-79.681313
2481.701660	-80.219551
2487.084961	-80.354813
2492.468262	-80.102715
2497.851562	-79.376816
2503.234863	-79.261681
2508.618164	-79.296715
2514.001465	-79.313026
2519.384766	-80.005493
2524.768066	-80.143791
2530.151367	-80.446579
2535.534668	-80.467201
2540.917969	-79.323662
2546.301270	-78.184517
2551.684570	-78.502151
2557.067871	-78.235786
2562.451172	-77.615234
2567.834473	-77.600487
2573.217773	-77.780746
2578.601074	-78.353096
2583.984375	-78.107155
2589.367676	-78.506660
2594.750977	-78.121033
2600.134277	-78.068237
2605.517578	-78.162735
2610.900879	-78.794510
2616.284180	-79.064232
2621.667480	-79.423286
2627.050781	-80.234367
2632.434082	-80.399605
2637.817383	-80.436981
2643.200684	-79.846008
2648.583984	-79.912056
2653.967285	-80.427681
2659.350586	-80.708725
2664.733887	-81.276436
2670.117188	-81.404419
2675.500488	-80.775932
2680.883789	-81.472832
2686.267090	-81.831131
2691.650391	-82.060806
2697.033691	-82.445641
2702.416992	-82.473572
2707.800293	-82.463943
2713.183594	-82.542114
2718.566895	-82.669777
2723.950195	-82.285622
2729.333496	-81.244225
2734.716797	-81.238297
2740.100098	-81.181183
2745.483398	-80.884125
2750.866699	-80.072479
2756.250000	-80.367271
2761.633301	-81.280014
2767.016602	-81.670624
2772.399902	-81.463165
2777.783203	-81.413177
2783.166504	-80.184135
2788.549805	-79.309975
2793.933105	-79.065582
2799.316406	-78.900627
2804.699707	-78.133446
2810.083008	-78.502533
2815.466309	-79.342094
2820.849609	-79.523895
2826.232910	-80.267021
2831.616211	-80.412651
2836.999512	-80.482567
2842.382812	-80.145302
2847.766113	-80.500832
2853.149414	-81.134254
2858.532715	-81.330917
2863.916016	-80.226898
2869.299316	-80.339523
2874.682617	-81.373863
2880.065918	-82.024292
2885.449219	-81.533295
2890.832520	-81.694824
2896.215820	-83.165588
2901.599121	-83.221382
2906.982422	-83.060898
2912.365723	-83.295090
2917.749023	-83.942703
2923.132324	-84.142288
2928.515625	-83.978386
2933.898926	-83.970360
2939.282227	-83.848442
2944.665527	-83.263062
2950.048828	-82.647240
2955.432129	-82.468109
2960.815430	-81.744003
2966.198730	-81.941620
2971.582031	-81.558075
2976.965332	-81.064011
2982.348633	-81.511726
2987.731934	-81.068336
2993.115234	-81.485847
2998.498535	-82.035995
3003.881836	-82.300652
3009.265137	-81.664230
3014.648438	-80.913170
3020.031738	-80.209282
3025.415039	-79.899216
3030.798340	-79.460251
3036.181641	-80.214577
3041.564941	-80.403526
3046.948242	-80.643082
3052.331543	-80.458366
3057.714844	-80.341911
3063.098145	-80.883644
3068.481445	-81.225731
3073.864746	-81.153740
3079.248047	-80.742928
3084.631348	-80.460907
3090.014648	-80.176651
3095.397949	-80.138687
3100.781250	-80.186043
3106.164551	-80.493736
3111.547852	-81.824539
3116.931152	-81.714081
3122.314453	-81.359215
3127.697754	-81.432495
3133.081055	-82.264008
3138.464355	-82.231361
3143.847656	-82.445732
3149.230957	-82.619934
3154.614258	-82.923935
3159.997559	-82.826698
3165.380859	-82.989220
3170.764160	-82.990150
3176.147461	-82.729874
3181.530762	-82.184929
3186.914062	-82.290680
3192.297363	-82.329559
3197.680664	-82.435127
3203.063965	-82.834633
3208.447266	-83.204964
3213.830566	-84.093254
3219.213867	-84.819611
3224.597168	-84.830063
3229.980469	-84.316269
3235.363770	-84.246758
3240.747070	-85.009041
3246.130371	-85.011345
3251.513672	-84.853127
3256.896973	-84.788788
3262.280273	-84.085899
3267.663574	-84.338745
3273.046875	-84.499229
3278.430176	-83.942017
3283.813477	-83.731682
3289.196777	-83.422852
3294.580078	-83.488022
3299.963379	-83.049927
3305.346680	-83.400299
3310.729980	-82.990051
3316.113281	-82.916039
3321.496582	-82.742279
3326.879883	-82.936165
3332.263184	-83.387474
3337.646484	-83.882637
3343.029785	-83.878990
3348.413086	-82.840935
3353.796387	-82.316170
3359.179688	-81.652275
3364.562988	-81.007881
3369.946289	-81.137688
3375.329590	-81.080177
3380.712891	-81.511856
3386.096191	-82.071274
3391.479492	-82.668770
3396.862793	-82.621895
3402.246094	-82.618195
3407.629395	-83.030167
3413.012695	-83.900658
3418.395996	-84.252968
3423.779297	-84.299644
3429.162598	-83.542679
3434.545898	-82.898506
3439.929199	-82.966431
3445.312500	-83.277161
3450.695801	-83.770081
3456.079102	-84.563675
3461.462402	-85.331635
3466.845703	-85.844330
3472.229004	-86.117798
3477.612305	-86.178558
3482.995605	-85.565041
3488.378906	-84.856133
3493.762207	-84.470009
3499.145508	-84.249069
3504.528809	-84.065277
3509.912109	-84.476707
3515.295410	-84.794746
3520.678711	-85.236488
3526.062012	-84.808098
3531.445312	-84.717690
3536.828613	-84.267914
3542.211914	-83.332756
3547.595215	-82.995781
3552.978516	-83.412048
3558.361816	-83.841736
3563.745117	-84.618683
3569.128418	-85.119995
3574.511719	-84.688614
3579.895020	-84.601601
3585.278320	-83.948204
3590.661621	-83.900452
3596.044922	-83.094185
3601.428223	-82.922874
3606.811523	-83.543640
3612.194824	-83.904465
3617.578125	-83.750244
3622.961426	-84.200661
3628.344727	-84.388786
3633.728027	-84.127602
3639.111328	-84.041626
3644.494629	-83.450371
3649.877930	-82.929375
3655.261230	-83.291672
3660.644531	-83.001106
3666.027832	-83.036209
3671.411133	-83.324226
3676.794434	-84.137352
3682.177734	-84.585335
3687.561035	-84.656761
3692.944336	-84.432335
3698.327637	-84.178925
3703.710938	-84.263680
3709.094238	-84.317589
3714.477539	-84.670898
3719.860840	-84.790878
3725.244141	-84.767838
3730.627441	-85.057007
3736.010742	-85.095406
3741.394043	-85.688698
3746.777344	-85.818230
3752.160645	-86.007027
3757.543945	-86.812469
3762.927246	-86.881683
3768.310547	-86.366760
3773.693848	-86.405052
3779.077148	-85.741348
3784.460449	-85.282234
3789.843750	-84.907440
3795.227051	-85.237831
3800.610352	-85.460251
3805.993652	-85.626450
3811.376953	-85.533279
3816.760254	-84.356384
3822.143555	-84.474609
3827.526855	-85.306534
3832.910156	-85.489166
3838.293457	-85.768913
3843.676758	-86.618835
3849.060059	-86.520126
3854.443359	-86.496986
3859.826660	-86.784073
3865.209961	-86.352272
3870.593262	-84.836044
3875.976562	-84.441765
3881.359863	-85.273438
3886.743164	-85.406487
3892.126465	-86.184975
3897.509766	-86.591194
3902.893066	-86.320168
3908.276367	-86.266243
3913.659668	-86.638756
3919.042969	-86.370506
3924.426270	-86.426178
3929.809570	-87.046791
3935.192871	-87.248116
3940.576172	-86.341179
3945.959473	-86.117439
3951.342773	-86.517387
3956.726074	-87.043625
3962.109375	-87.484169
3967.492676	-87.575569
3972.875977	-87.194038
3978.259277	-87.547432
3983.642578	-87.694290
3989.025879	-88.383141
3994.409180	-88.230972
3999.792480	-88.030090
4005.175781	-87.866768
4010.559082	-87.716660
4015.942383	-87.135338
4021.325684	-86.392532
4026.708984	-86.471764
4032.092285	-86.327606
4037.475586	-86.130524
4042.858887	-86.269920
4048.242188	-86.580185
4053.625488	-86.628998
4059.008789	-87.515938
4064.392090	-87.921249
4069.775391	-88.250290
4075.158691	-88.473808
4080.541992	-87.316330
4085.925293	-86.831886
4091.308594	-85.992691
4096.691895	-85.296112
4102.075195	-86.238388
4107.458496	-86.188797
4112.841797	-86.218369
4118.225098	-86.829521
4123.608398	-87.133194
4128.991699	-86.605247
4134.375000	-86.137390
4139.758301	-85.929535
4145.141602	-86.553017
4150.524902	-86.226212
4155.908203	-86.162140
4161.291504	-86.702454
4166.674805	-86.954941
4172.058105	-87.086884
4177.441406	-85.865593
4182.824707	-84.818474
4188.208008	-84.956322
4193.591309	-85.672249
4198.974609	-86.816437
4204.357910	-86.995369
4209.741211	-87.434044
4215.124512	-87.294968
4220.507812	-87.411209
4225.891113	-86.868507
4231.274414	-86.525017
4236.657715	-86.054573
4242.041016	-85.782089
4247.424316	-86.090469
4252.807617	-86.995178
4258.190918	-86.783638
4263.574219	-85.924065
4268.957520	-85.018593
4274.340820	-85.589546
4279.724121	-86.543861
4285.107422	-86.793282
4290.490723	-86.961311
4295.874023	-87.830940
4301.257324	-87.829483
4306.640625	-87.601242
4312.023926	-87.667831
4317.407227	-88.031868
4322.790527	-88.813118
4328.173828	-88.943230
4333.557129	-88.959747
4338.940430	-88.551003
4344.323730	-87.696289
4349.707031	-87.429558
4355.090332	-86.428528
4360.473633	-86.426300
4365.856934	-86.620544
4371.240234	-86.987328
4376.623535	-86.774048
4382.006836	-87.007683
4387.390137	-87.077446
4392.773438	-87.031715
4398.156738	-87.604637
4403.540039	-87.835403
4408.923340	-87.225052
4414.306641	-87.597946
4419.689941	-87.742531
4425.073242	-86.976639
4430.456543	-86.937141
4435.839844	-88.054688
4441.223145	-88.847031
4446.606445	-89.198380
4451.989746	-89.010643
4457.373047	-88.241249
4462.756348	-88.377693
4468.139648	-89.019485
4473.522949	-88.695206
4478.906250	-88.589836
4484.289551	-88.445091
4489.672852	-87.800819
4495.056152	-88.194839
4500.439453	-88.552986
4505.822754	-89.131485
4511.206055	-89.079010
4516.589355	-88.910240
4521.972656	-88.446289
4527.355957	-87.938637
4532.739258	-87.209869
4538.122559	-86.765495
4543.505859	-86.877457
4548.889160	-86.365425
4554.272461	-86.636955
4559.655762	-86.499634
4565.039062	-86.659103
4570.422363	-87.188400
4575.805664	-87.442657
4581.188965	-87.950241
4586.572266	-87.637054
4591.955566	-87.665680
4597.338867	-88.179939
4602.722168	-88.659981
4608.105469	-88.883049
4613.488770	-88.914841
4618.872070	-88.861504
4624.255371	-88.638428
4629.638672	-88.369835
4635.021973	-88.030457
4640.405273	-87.795471
4645.788574	-87.288513
4651.171875	-87.049919
4656.555176	-87.971352
4661.938477	-88.553749
4667.321777	-88.415459
4672.705078	-88.098633
4678.088379	-88.306061
4683.471680	-88.569733
