Frequency (Hz)	Level (dB)
2524.768066	-75.071457
2530.151367	-74.640610
2535.534668	-74.322205
2540.917969	-74.801262
2546.301270	-74.613358
2551.684570	-74.923042
2557.067871	-75.309761
2562.451172	-75.292015
2567.834473	-75.722282
2573.217773	-75.650169
2578.601074	-75.411545
2583.984375	-75.570808
2589.367676	-75.930817
2594.750977	-76.065323
2600.134277	-77.071007
2605.517578	-77.213547
2610.900879	-77.038284
2616.284180	-76.350754
2621.667480	-76.296700
2627.050781	-76.565987
2632.434082	-76.147133
2637.817383	-75.938614
2643.200684	-76.224518
2648.583984	-76.096207
2653.967285	-77.251503
2659.350586	-77.670036
2664.733887	-77.650894
2670.117188	-78.283592
2675.500488	-78.907326
2680.883789	-78.532784
2686.267090	-78.437004
2691.650391	-78.231262
2697.033691	-77.615196
2702.416992	-77.788559
2707.800293	-78.595520
2713.183594	-78.625450
2718.566895	-78.676216
2723.950195	-79.253723
2729.333496	-79.020500
2734.716797	-78.632637
2740.100098	-79.177544
2745.483398	-78.852402
2750.866699	-78.421600
2756.250000	-79.020790
2761.633301	-79.484138
2767.016602	-79.290550
2772.399902	-79.506592
2777.783203	-80.003426
2783.166504	-79.497017
2788.549805	-79.986855
2793.933105	-79.681351
2799.316406	-79.368179
2804.699707	-79.189758
2810.083008	-79.097214
2815.466309	-78.933372
2820.849609	-78.898201
2826.232910	-79.250961
2831.616211	-80.490982
2836.999512	-81.206337
2842.382812	-81.135155
2847.766113	-81.749222
2853.149414	-82.226974
2858.532715	-82.241287
2863.916016	-81.389946
2869.299316	-80.712967
2874.682617	-79.764206
2880.065918	-78.704926
2885.449219	-78.851578
2890.832520	-79.403313
2896.215820	-78.818268
2901.599121	-78.277290
2906.982422	-78.965538
2912.365723	-78.869469
2917.749023	-79.671524
2923.132324	-79.820580
2928.515625	-80.258537
2933.898926	-80.194115
2939.282227	-80.232048
2944.665527	-80.365517
2950.048828	-79.955986
2955.432129	-79.689392
2960.815430	-78.880226
2966.198730	-78.497437
2971.582031	-79.393745
2976.965332	-79.601089
2982.348633	-80.184196
2987.731934	-81.042038
2993.115234	-81.492424
2998.498535	-82.171745
3003.881836	-82.504181
3009.265137	-82.712067
3014.648438	-82.460304
3020.031738	-82.318077
3025.415039	-82.607231
3030.798340	-82.883751
3036.181641	-83.013138
3041.564941	-83.555641
3046.948242	-83.973000
3052.331543	-83.098930
3057.714844	-82.638222
3063.098145	-81.993088
3068.481445	-81.265099
3073.864746	-81.092392
3079.248047	-81.056160
3084.631348	-81.287819
3090.014648	-81.171371
3095.397949	-80.389771
3100.781250	-80.217537
3106.164551	-80.752281
3111.547852	-80.882820
3116.931152	-80.954102
3122.314453	-81.151970
3127.697754	-81.470596
3133.081055	-81.406357
3138.464355	-81.525436
3143.847656	-81.826706
3149.230957	-81.847221
3154.614258	-81.833817
3159.997559	-81.961441
3165.380859	-81.307030
3170.764160	-80.607437
3176.147461	-80.490295
3181.530762	-80.693291
3186.914062	-80.133659
3192.297363	-81.116829
3197.680664	-81.360817
3203.063965	-81.743141
3208.447266	-81.662201
3213.830566	-81.538574
3219.213867	-81.177200
3224.597168	-81.149704
3229.980469	-81.774910
3235.363770	-81.421806
3240.747070	-81.720184
3246.130371	-81.813217
3251.513672	-82.308998
3256.896973	-82.332901
3262.280273	-81.996338
3267.663574	-81.560860
3273.046875	-81.249313
3278.430176	-81.263496
3283.813477	-80.788864
3289.196777	-81.007866
3294.580078	-81.209747
3299.963379	-81.108902
3305.346680	-80.811401
3310.729980	-80.742722
3316.113281	-80.938179
3321.496582	-80.579758
3326.879883	-80.483192
3332.263184	-79.802979
3337.646484	-79.461761
3343.029785	-79.886368
3348.413086	-79.416527
3353.796387	-79.972450
3359.179688	-79.878410
3364.562988	-79.949593
3369.946289	-80.348946
3375.329590	-80.209915
3380.712891	-80.205521
3386.096191	-80.667465
3391.479492	-79.900192
3396.862793	-79.963333
3402.246094	-80.272507
3407.629395	-80.551201
3413.012695	-80.277763
3418.395996	-80.667770
3423.779297	-81.406845
3429.162598	-81.155891
3434.545898	-81.589119
3439.929199	-81.694672
3445.312500	-82.295540
3450.695801	-82.403244
3456.079102	-82.287781
3461.462402	-81.996391
3466.845703	-82.094147
3472.229004	-82.779243
3477.612305	-83.122887
3482.995605	-82.444679
3488.378906	-82.167526
3493.762207	-81.559563
3499.145508	-81.194786
3504.528809	-81.134804
3509.912109	-81.064713
3515.295410	-80.694527
3520.678711	-81.355385
3526.062012	-81.266754
3531.445312	-81.114304
3536.828613	-82.055222
3542.211914	-82.774658
3547.595215	-82.582222
3552.978516	-82.227180
3558.361816	-82.950653
3563.745117	-82.994667
3569.128418	-82.845062
3574.511719	-83.061493
3579.895020	-83.010910
3585.278320	-83.306061
3590.661621	-82.856552
3596.044922	-83.217674
3601.428223	-83.407654
3606.811523	-83.493095
3612.194824	-83.615746
3617.578125	-84.086937
3622.961426	-83.633987
3628.344727	-83.180489
3633.728027	-82.878792
3639.111328	-82.627518
3644.494629	-81.830933
3649.877930	-82.203209
3655.261230	-82.405800
3660.644531	-82.340096
3666.027832	-82.063942
3671.411133	-82.091225
3676.794434	-82.463875
3682.177734	-82.950058
3687.561035	-83.197334
3692.944336	-83.181114
3698.327637	-82.355156
3703.710938	-82.650856
3709.094238	-82.399925
3714.477539	-82.431351
3719.860840	-82.533257
3725.244141	-83.045624
3730.627441	-83.207397
3736.010742	-82.713058
3741.394043	-82.272240
3746.777344	-82.088478
3752.160645	-81.606201
3757.543945	-81.762810
3762.927246	-82.492622
3768.310547	-82.650253
3773.693848	-82.794395
3779.077148	-83.397987
3784.460449	-83.723671
3789.843750	-84.421257
3795.227051	-85.134743
3800.610352	-84.550354
3805.993652	-83.886299
3811.376953	-83.975868
3816.760254	-84.336731
3822.143555	-84.001472
3827.526855	-83.983856
3832.910156	-84.102325
3838.293457	-84.305412
3843.676758	-84.233124
3849.060059	-84.207169
3854.443359	-84.098656
3859.826660	-84.684380
3865.209961	-85.426888
3870.593262	-85.686028
3875.976562	-86.149872
3881.359863	-86.278900
3886.743164	-86.125557
3892.126465	-86.263794
3897.509766	-85.397102
3902.893066	-85.734848
3908.276367	-85.524506
3913.659668	-85.602524
3919.042969	-85.564079
3924.426270	-85.419418
3929.809570	-85.048988
3935.192871	-85.492973
3940.576172	-85.310387
3945.959473	-84.889633
3951.342773	-84.294350
3956.726074	-83.789436
3962.109375	-83.406403
3967.492676	-82.803337
3972.875977	-82.504967
3978.259277	-82.166557
3983.642578	-82.426781
3989.025879	-82.595634
3994.409180	-82.479576
3999.792480	-83.001823
4005.175781	-82.380348
4010.559082	-82.242676
4015.942383	-81.774132
4021.325684	-82.086845
4026.708984	-82.084778
4032.092285	-81.885750
4037.475586	-81.487244
4042.858887	-81.540054
4048.242188	-81.278572
4053.625488	-81.988327
4059.008789	-82.753334
4064.392090	-83.227066
4069.775391	-83.621788
4075.158691	-84.055847
4080.541992	-84.402687
4085.925293	-84.435104
4091.308594	-84.420105
4096.691895	-84.063606
4102.075195	-84.187790
4107.458496	-84.283211
4112.841797	-84.398285
4118.225098	-84.066978
4123.608398	-84.158607
4128.991699	-83.782539
4134.375000	-83.906372
4139.758301	-83.723343
4145.141602	-84.188301
4150.524902	-83.788612
4155.908203	-82.988487
4161.291504	-83.094307
4166.674805	-83.432961
4172.058105	-83.833191
4177.441406	-83.573311
4182.824707	-83.347870
4188.208008	-82.921677
4193.591309	-82.723221
4198.974609	-82.761063
4204.357910	-81.916069
4209.741211	-81.894897
4215.124512	-81.827866
4220.507812	-81.895584
4225.891113	-81.243752
4231.274414	-81.779892
4236.657715	-81.808456
4242.041016	-81.672539
4247.424316	-81.770981
4252.807617	-81.391418
4258.190918	-80.640228
4263.574219	-80.183113
4268.957520	-80.872070
4274.340820	-81.571167
4279.724121	-82.185051
